,Institute,Academic Program Name,Quota,Seat Type,Gender,Closing Rank,Closing Rank 2024,Closing Rank 2023,Closing Rank 2022,Closing Rank 2021,Closing Rank 2020
3577,"National Institute of Technology Karnataka, Surathkal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),6300,9288.0,9384.0,9380.0,10559.0,9151.0
3578,"National Institute of Technology Karnataka, Surathkal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,1864,1965.0,2074.0,2092.0,2992.0,1381.0
3579,"National Institute of Technology Karnataka, Surathkal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),5573,2990.0,3901.0,,,
3580,"National Institute of Technology Karnataka, Surathkal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,22965,23412.0,25127.0,22615.0,22386.0,21751.0
3581,"National Institute of Technology Karnataka, Surathkal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),29213,35840.0,34865.0,37160.0,34991.0,29926.0
3582,"National Institute of Technology Karnataka, Surathkal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,1241,922.0,1063.0,1290.0,1067.0,1372.0
3583,"National Institute of Technology Karnataka, Surathkal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,3825,4418.0,4859.0,3371.0,3692.0,3941.0
3584,"National Institute of Technology Karnataka, Surathkal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),5981,6862.0,7783.0,,,5596.0
3585,"National Institute of Technology Karnataka, Surathkal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,8374,9052.0,9185.0,8303.0,7663.0,7897.0
3586,"National Institute of Technology Karnataka, Surathkal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),14142,13901.0,14063.0,14591.0,13498.0,14085.0
3587,"National Institute of Technology Karnataka, Surathkal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,531,492.0,550.0,,,
3588,"National Institute of Technology Karnataka, Surathkal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,4793,5257.0,5177.0,3812.0,4346.0,4511.0
3589,"National Institute of Technology Karnataka, Surathkal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),6831,5721.0,6813.0,5111.0,6079.0,7281.0
3590,"National Institute of Technology Karnataka, Surathkal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1809,2069.0,1875.0,1204.0,1479.0,1608.0
3591,"National Institute of Technology Karnataka, Surathkal","Mining Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,39455,41318.0,46155.0,46108.0,40869.0,36293.0
3592,"National Institute of Technology Karnataka, Surathkal","Mining Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),46883,60709.0,57689.0,55333.0,40040.0,49774.0
3593,"National Institute of Technology Karnataka, Surathkal","Mining Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,8248,7757.0,11056.0,8999.0,8858.0,6923.0
3594,"National Institute of Technology Karnataka, Surathkal","Mining Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,17790,17436.0,20036.0,19772.0,16208.0,17514.0
3595,"National Institute of Technology Karnataka, Surathkal","Mining Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),20007,30036.0,20239.0,25166.0,30566.0,24774.0
3596,"National Institute of Technology Karnataka, Surathkal","Mining Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,6608,9388.0,9218.0,8489.0,10529.0,6557.0
3597,"National Institute of Technology Karnataka, Surathkal","Mining Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),7862,9554.0,9293.0,10078.0,10383.0,11018.0
3598,"National Institute of Technology Karnataka, Surathkal","Mining Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,1965,1861.0,2795.0,2179.0,3523.0,1912.0
3599,"National Institute of Technology Karnataka, Surathkal","Mining Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),4902,,,3238.0,,
3600,"National Institute of Technology Karnataka, Surathkal","Mining Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,28750,27766.0,30068.0,27100.0,26177.0,27128.0
3601,"National Institute of Technology Karnataka, Surathkal","Mining Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),50279,48048.0,41230.0,42823.0,45159.0,40140.0
3602,"National Institute of Technology Karnataka, Surathkal","Mining Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,4365,4517.0,5070.0,4665.0,4049.0,4904.0
3603,"National Institute of Technology Karnataka, Surathkal","Mining Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),7688,7776.0,8750.0,,,8185.0
3604,"National Institute of Technology Karnataka, Surathkal","Mining Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,9875,10611.0,10587.0,9917.0,9851.0,9602.0
3605,"National Institute of Technology Karnataka, Surathkal","Mining Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),15430,15377.0,16336.0,15310.0,16464.0,14809.0
3606,"National Institute of Technology Karnataka, Surathkal","Mining Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,5071,5712.0,7167.0,4239.0,4972.0,6728.0
3607,"National Institute of Technology Karnataka, Surathkal","Mining Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),7884,6118.0,7113.0,5229.0,9347.0,7646.0
3608,"National Institute of Technology Karnataka, Surathkal","Mining Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2020,1538.0,1510.0,1393.0,1659.0,2040.0
3609,National Institute of Technology Meghalaya,"Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,318381,169930.0,142261.0,73469.0,200209.0,69624.0
3610,National Institute of Technology Meghalaya,"Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),259481,296304.0,257202.0,179166.0,266835.0,213271.0
3611,National Institute of Technology Meghalaya,"Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,11797,12084.0,8603.0,6825.0,8663.0,10089.0
3612,National Institute of Technology Meghalaya,"Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),6678,8698.0,5403.0,3759.0,6461.0,7372.0
3613,National Institute of Technology Meghalaya,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,52450,49836.0,55209.0,51029.0,52661.0,45277.0
3614,National Institute of Technology Meghalaya,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),69745,65404.0,64989.0,64076.0,61051.0,50772.0
3615,National Institute of Technology Meghalaya,"Civil Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,7879,8643.0,8983.0,7722.0,8100.0,
3616,National Institute of Technology Meghalaya,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,16261,18001.0,17225.0,15279.0,14452.0,12744.0
3617,National Institute of Technology Meghalaya,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),26785,23119.0,22289.0,22726.0,22199.0,20752.0
3618,National Institute of Technology Meghalaya,"Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,8012,7662.0,8107.0,7301.0,8223.0,6881.0
3619,National Institute of Technology Meghalaya,"Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2962,2156.0,2288.0,1527.0,1719.0,1464.0
3620,National Institute of Technology Meghalaya,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,59949,31545.0,48012.0,30668.0,92090.0,123163.0
3621,National Institute of Technology Meghalaya,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),128954,198857.0,88563.0,68312.0,163702.0,78196.0
3622,National Institute of Technology Meghalaya,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,40375,19897.0,13149.0,14551.0,20366.0,42574.0
3623,National Institute of Technology Meghalaya,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,6940,7348.0,5597.0,5830.0,7775.0,9498.0
3624,National Institute of Technology Meghalaya,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),3546,4705.0,2911.0,6203.0,6397.0,5718.0
3625,National Institute of Technology Meghalaya,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,24074,20039.0,19175.0,18501.0,19728.0,17848.0
3626,National Institute of Technology Meghalaya,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),37667,35153.0,34378.0,23932.0,28505.0,29566.0
3627,National Institute of Technology Meghalaya,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,3574,3386.0,3077.0,2843.0,3279.0,
3628,National Institute of Technology Meghalaya,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS (PwD),Gender-Neutral,164,323.0,200.0,61.0,105.0,
3629,National Institute of Technology Meghalaya,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,7313,7086.0,6137.0,5915.0,6597.0,6910.0
3630,National Institute of Technology Meghalaya,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),10781,13146.0,12071.0,8297.0,10742.0,13530.0
3631,National Institute of Technology Meghalaya,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,2870,3059.0,3133.0,1788.0,3167.0,2835.0
3632,National Institute of Technology Meghalaya,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),8595,5288.0,5299.0,5012.0,4184.0,3958.0
3633,National Institute of Technology Meghalaya,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1506,1031.0,1025.0,640.0,900.0,842.0
3634,National Institute of Technology Meghalaya,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,146012,188231.0,138346.0,53787.0,179284.0,265600.0
3635,National Institute of Technology Meghalaya,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),247266,459245.0,237583.0,202130.0,393925.0,428914.0
3636,National Institute of Technology Meghalaya,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,53040,27941.0,26670.0,16232.0,41854.0,42683.0
3637,National Institute of Technology Meghalaya,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,16961,18350.0,19291.0,12654.0,14082.0,17932.0
3638,National Institute of Technology Meghalaya,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),11959,19966.0,16643.0,8296.0,12957.0,13922.0
3639,National Institute of Technology Meghalaya,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,43231,36106.0,39316.0,35677.0,37540.0,31730.0
3640,National Institute of Technology Meghalaya,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),54339,43307.0,44588.0,40374.0,49712.0,44650.0
3641,National Institute of Technology Meghalaya,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,6614,6309.0,6890.0,5673.0,5805.0,
3642,National Institute of Technology Meghalaya,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,13601,12834.0,12347.0,10578.0,10209.0,10920.0
3643,National Institute of Technology Meghalaya,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),21224,18540.0,18714.0,19017.0,19215.0,17804.0
3644,National Institute of Technology Meghalaya,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,1665,1040.0,,,,
3645,National Institute of Technology Meghalaya,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,6956,7193.0,6415.0,5314.0,7138.0,6029.0
3646,National Institute of Technology Meghalaya,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),4718,3815.0,3592.0,2921.0,3864.0,2540.0
3647,National Institute of Technology Meghalaya,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,146176,102988.0,136987.0,52895.0,167053.0,171943.0
3648,National Institute of Technology Meghalaya,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),238430,365786.0,220988.0,110161.0,153961.0,334118.0
3649,National Institute of Technology Meghalaya,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,10469,18329.0,22053.0,16239.0,23697.0,22140.0
3650,National Institute of Technology Meghalaya,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),19325,21839.0,,19591.0,18254.0,20242.0
3651,National Institute of Technology Meghalaya,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,31476,29484.0,29028.0,26298.0,28092.0,27791.0
3652,National Institute of Technology Meghalaya,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),50606,43057.0,40341.0,38391.0,41457.0,40749.0
3653,National Institute of Technology Meghalaya,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,1354,1802.0,1984.0,816.0,1557.0,1236.0
3654,National Institute of Technology Meghalaya,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,4413,4726.0,4638.0,3757.0,4299.0,
3655,National Institute of Technology Meghalaya,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),8256,7028.0,6482.0,7011.0,8182.0,
3656,National Institute of Technology Meghalaya,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,9594,9487.0,8634.0,8569.0,9182.0,7764.0
